step,domain,sector,need,available,gap,satisfaction,priority,labor share,contribution time,stock or capacity,boundary penalty,truth error,democratic quality,activated flows
101,energy,energy infrastructure,8237085913.824466,2492495323.992745,0.697406,0.302594,0.745463,0.087788,4067040027.443633,2492495323.992745,0.999088,0.02,0.637962,232
101,shelter,social infrastructure,8237085913.824466,349076312407.3313,0.0,1.0,0.472304,0.057101,2700470193.889297,349076312407.3313,0.999088,0.02,0.637962,192
101,health,care reproduction,1539729626.255761,302308251790.77216,0.0,1.0,0.493669,0.06053,2832877446.274767,302308251790.77216,0.999088,0.02,0.637962,192
101,care,care reproduction,1726914872.589068,296339203422.5835,0.0,1.0,0.463718,0.056541,2672606260.714906,296339203422.5835,0.999088,0.02,0.637962,192
101,education,knowledge reproduction,1294719247.829176,228815897123.11563,0.0,1.0,0.425417,0.051587,2440026168.835319,228815897123.11563,0.999088,0.02,0.637962,192
101,mobility,logistics circulation,1742945521.483752,153614196814.96567,0.0,1.0,0.399124,0.047551,2245870529.647617,153614196814.96567,0.999088,0.02,0.637962,192
101,manufacturing,material transformation,760664469.854,122983155785.22833,0.0,1.0,0.454062,0.054341,2570006119.685797,122983155785.22833,0.999088,0.02,0.637962,96
101,storage,resilience capacity,931609094.556596,216664202777.5541,0.0,1.0,0.449153,0.052297,2473946782.76224,216664202777.5541,0.999088,0.02,0.637962,96
101,governance,institutional coordination,585807039.399996,205900302082.52005,0.0,1.0,0.465605,0.054457,2577261009.401692,205900302082.52005,0.999088,0.02,0.637962,192
101,knowledge,knowledge reproduction,487196655.018591,315200008702.9427,0.0,1.0,0.458204,0.05365,2538963943.275648,315200008702.9427,0.999088,0.02,0.637962,192
101,resilience,risk protection,779041268.163485,215800395081.88214,0.0,1.0,0.466947,0.055009,2601912448.490938,215800395081.88214,0.999088,0.02,0.637962,192
101,repair,circular industry,0.0,17993669386.045937,0.0,1.0,0.441276,0.053727,2539796639.942178,17993669386.045937,0.999088,0.02,0.637962,96
101,ecology,planetary regeneration,1560745239.144863,8043465497.341974,0.0,1.0,0.593628,0.072309,3408192350.511027,0.0,0.999088,0.02,0.637962,96
101,waste,material difference resolution,823708591.382446,647003764.716691,0.214523,0.785477,0.54296,0.064859,3063175118.395136,176704826.665756,0.999088,0.02,0.637962,96
102,water,primary reproduction,8238760392.82167,6449660556.545943,0.217156,0.782844,0.748807,0.086841,4017462392.346048,6449660556.545943,0.998651,0.02,0.637964,246
102,food,primary reproduction,8238760392.82167,10553060555.918062,0.0,1.0,0.748956,0.090679,4201823738.300901,10553060555.918062,0.998651,0.02,0.637964,250
102,energy,energy infrastructure,8238760392.82167,2570385678.370801,0.688013,0.311987,0.743165,0.087596,4069624862.786199,2570385678.370801,0.998651,0.02,0.637964,231
102,shelter,social infrastructure,8238760392.82167,353412865595.3722,0.0,1.0,0.472513,0.057166,2710803142.322427,353412865595.3722,0.998651,0.02,0.637964,192
102,health,care reproduction,1536100089.300334,307131575689.3495,0.0,1.0,0.493745,0.060584,2843474989.480262,307131575689.3495,0.998651,0.02,0.637964,192
102,care,care reproduction,1727263627.647117,300820839875.813,0.0,1.0,0.463927,0.056605,2682856913.668037,300820839875.813,0.998651,0.02,0.637964,192
102,education,knowledge reproduction,1292805723.473971,232173044136.8302,0.0,1.0,0.425619,0.051647,2449435627.683331,232173044136.8302,0.998651,0.02,0.637964,192
102,mobility,logistics circulation,1743296227.705812,155977112059.47488,0.0,1.0,0.399229,0.047598,2254403175.238128,155977112059.47488,0.998651,0.02,0.637964,192
102,manufacturing,material transformation,758914403.613744,124551259366.53893,0.0,1.0,0.454328,0.05441,2580239226.395341,124551259366.53893,0.998651,0.02,0.637964,96
102,storage,resilience capacity,923355943.614928,219419021881.0098,0.0,1.0,0.44936,0.052382,2484610064.366207,219419021881.0098,0.998651,0.02,0.637964,96
102,governance,institutional coordination,585925282.642551,208662487943.81345,0.0,1.0,0.46581,0.05452,2587157542.862049,208662487943.81345,0.998651,0.02,0.637964,192
102,knowledge,knowledge reproduction,486550481.041086,319783206013.9291,0.0,1.0,0.458413,0.053712,2548741959.983849,319783206013.9291,0.998651,0.02,0.637964,192
102,resilience,risk protection,773437533.876333,218900382054.5957,0.0,1.0,0.467164,0.055097,2613077835.735642,218900382054.5957,0.998651,0.02,0.637964,192
102,repair,circular industry,0.0,18276356776.571194,0.0,1.0,0.441498,0.053814,2550763555.933148,18276356776.571194,0.998651,0.02,0.637964,96
102,ecology,planetary regeneration,1559172062.546226,8049741656.067212,0.0,1.0,0.593721,0.072395,3421674316.47481,0.0,0.998651,0.02,0.637964,96
102,waste,material difference resolution,823876039.282167,647157209.109062,0.214497,0.785503,0.543173,0.064953,3075923333.278414,176718830.173105,0.998651,0.02,0.637964,96
103,water,primary reproduction,8240440207.530671,6797555945.834439,0.175098,0.824902,0.742881,0.086263,3998759863.904302,6797555945.834439,0.998215,0.02,0.637965,244
103,food,primary reproduction,8240440207.530671,11184889740.16222,0.0,1.0,0.744382,0.090259,4192119947.020776,11184889740.16222,0.998215,0.02,0.637965,249
103,energy,energy infrastructure,8240440207.530671,2657836371.162031,0.677464,0.322536,0.740769,0.087419,4072365042.426996,2657836371.162031,0.998215,0.02,0.637965,232
103,shelter,social infrastructure,8240440207.530671,357770223232.0201,0.0,1.0,0.472734,0.05725,2722048191.861176,357770223232.0201,0.998215,0.02,0.637965,192
103,health,care reproduction,1532546522.264872,311992603267.6431,0.0,1.0,0.493756,0.06065,2854837596.447993,311992603267.6431,0.998215,0.02,0.637965,192
103,care,care reproduction,1727613535.80566,305335754794.38934,0.0,1.0,0.464147,0.05669,2694015285.403812,305335754794.38934,0.998215,0.02,0.637965,192
103,education,knowledge reproduction,1290921808.382176,235552378246.59558,0.0,1.0,0.425832,0.051726,2459686425.606304,235552378246.59558,0.998215,0.02,0.637965,192
103,mobility,logistics circulation,1743648094.184411,158357404566.70004,0.0,1.0,0.399346,0.047662,2263708759.298279,158357404566.70004,0.998215,0.02,0.637965,192
103,manufacturing,material transformation,756871182.130299,126131328883.39554,0.0,1.0,0.454607,0.054499,2591368248.842639,126131328883.39554,0.998215,0.02,0.637965,96
103,storage,resilience capacity,916066988.442833,222188433328.2968,0.0,1.0,0.44958,0.052485,2496131110.992438,222188433328.2968,0.998215,0.02,0.637965,96
103,governance,institutional coordination,586043915.626086,211439964394.4572,0.0,1.0,0.466026,0.054603,2597943065.236807,211439964394.4572,0.998215,0.02,0.637965,192
103,knowledge,knowledge reproduction,485913318.072639,324395385333.88745,0.0,1.0,0.458633,0.053794,2559394105.051951,324395385333.88745,0.998215,0.02,0.637965,192
103,resilience,risk protection,768998487.370666,222023505703.01938,0.0,1.0,0.467393,0.055204,2625151399.061715,222023505703.01938,0.998215,0.02,0.637965,192
103,repair,circular industry,0.0,18562837816.420723,0.0,1.0,0.441732,0.05392,2562604918.679978,18562837816.420723,0.998215,0.02,0.637965,96
103,ecology,planetary regeneration,1557660145.398295,8055878486.666448,0.0,1.0,0.593826,0.072507,3436282696.897786,0.0,0.998215,0.02,0.637965,96
103,waste,material difference resolution,824044020.753067,647311172.554703,0.21447,0.78553,0.543397,0.06507,3089671861.840666,176732848.198364,0.998215,0.02,0.637965,96
104,water,primary reproduction,8242125230.587007,7135051556.277752,0.134319,0.865681,0.738527,0.085838,3988028801.981307,7135051556.277752,0.997779,0.02,0.637967,243
104,food,primary reproduction,8242125230.587007,11821072038.293362,0.0,1.0,0.740304,0.08987,4182969164.829489,11821072038.293362,0.997779,0.02,0.637967,248
104,energy,energy infrastructure,8242125230.587007,2744482968.149242,0.667018,0.332982,0.737901,0.087171,4071121866.131559,2744482968.149242,0.997779,0.02,0.637967,233
104,shelter,social infrastructure,8242125230.587007,362147609536.13837,0.0,1.0,0.472996,0.057326,2732893027.436416,362147609536.13837,0.997779,0.02,0.637967,192
104,health,care reproduction,1528998435.268061,316890029542.15967,0.0,1.0,0.49376,0.060702,2865684469.691229,316890029542.15967,0.997779,0.02,0.637967,192
104,care,care reproduction,1727964575.468772,309883038254.60767,0.0,1.0,0.464408,0.056765,2704781744.797957,309883038254.60767,0.997779,0.02,0.637967,192
104,education,knowledge reproduction,1289056939.440544,238952891517.5494,0.0,1.0,0.426086,0.051797,2469593231.299326,238952891517.5494,0.997779,0.02,0.637967,192
104,mobility,logistics circulation,1744001090.664768,160754406132.58047,0.0,1.0,0.399505,0.04772,2272715181.684026,160754406132.58047,0.997779,0.02,0.637967,192
104,manufacturing,material transformation,754637717.269024,127718992869.9274,0.0,1.0,0.454936,0.05458,2602185058.000131,127718992869.9274,0.997779,0.02,0.637967,96
104,storage,resilience capacity,909144572.8907,224972005967.85574,0.0,1.0,0.44984,0.052581,2507308099.34751,224972005967.85574,0.997779,0.02,0.637967,96
104,governance,institutional coordination,586162928.533497,214232022440.54575,0.0,1.0,0.466283,0.054677,2608346676.897614,214232022440.54575,0.997779,0.02,0.637967,192
104,knowledge,knowledge reproduction,485281956.009305,329035591462.78735,0.0,1.0,0.458894,0.053868,2569669676.887285,329035591462.78735,0.997779,0.02,0.637967,192
104,resilience,risk protection,766303857.227066,225167683856.62073,0.0,1.0,0.467663,0.055304,2636851349.388458,225167683856.62073,0.997779,0.02,0.637967,192
104,repair,circular industry,0.0,18852920358.084217,0.0,1.0,0.442006,0.054018,2574094695.379083,18852920358.084217,0.997779,0.02,0.637967,96
104,ecology,planetary regeneration,1556423484.462452,8061342734.036759,0.0,1.0,0.593976,0.072607,3450348864.531086,0.0,0.997779,0.02,0.637967,96
104,waste,material difference resolution,824212523.058701,647462077.410768,0.214448,0.785552,0.54366,0.065176,3102996662.592697,176750445.647933,0.997779,0.02,0.637967,96
105,water,primary reproduction,8243815643.709315,7477896887.887674,0.092908,0.907092,0.735222,0.085529,3983195959.638112,7477896887.887674,0.997344,0.02,0.637968,244
105,food,primary reproduction,8243815643.709315,12459130114.751234,0.0,1.0,0.736764,0.089537,4176851592.061507,12459130114.751234,0.997344,0.02,0.637968,247
105,energy,energy infrastructure,8243815643.709315,2830398773.053794,0.656664,0.343336,0.735002,0.086912,4069197396.639021,2830398773.053794,0.997344,0.02,0.637968,233
105,shelter,social infrastructure,8243815643.709315,366543921144.56866,0.0,1.0,0.473181,0.05739,2743122712.931761,366543921144.56866,0.997344,0.02,0.637968,192
105,health,care reproduction,1525441938.32915,321822343972.14484,0.0,1.0,0.493652,0.060737,2875805497.021947,321822343972.14484,0.997344,0.02,0.637968,192
105,care,care reproduction,1728316770.194608,314461315932.05396,0.0,1.0,0.464592,0.056828,2714928416.017481,314461315932.05396,0.997344,0.02,0.637968,192
105,education,knowledge reproduction,1287305774.896719,242373099197.1903,0.0,1.0,0.426263,0.051855,2478883955.335238,242373099197.1903,0.997344,0.02,0.637968,192
105,mobility,logistics circulation,1744355263.953388,163167274937.8856,0.0,1.0,0.399682,0.047775,2281319434.189629,163167274937.8856,0.997344,0.02,0.637968,192
105,manufacturing,material transformation,752610215.953756,129313666513.45145,0.0,1.0,0.455192,0.054649,2612421135.129329,129313666513.45145,0.997344,0.02,0.637968,96
105,storage,resilience capacity,902263381.163754,227768955910.74213,0.0,1.0,0.450024,0.052664,2517872525.430339,227768955910.74213,0.997344,0.02,0.637968,96
105,governance,institutional coordination,586282334.803516,217037563106.2942,0.0,1.0,0.466463,0.054738,2618111844.085477,217037563106.2942,0.997344,0.02,0.637968,192
105,knowledge,knowledge reproduction,484685110.55001,333702329093.9147,0.0,1.0,0.459079,0.053928,2579322535.961464,333702329093.9147,0.997344,0.02,0.637968,192
105,resilience,risk protection,763874220.713621,228331488755.77197,0.0,1.0,0.467856,0.05539,2647915538.515567,228331488755.77197,0.997344,0.02,0.637968,192
105,repair,circular industry,0.0,19146551198.05905,0.0,1.0,0.442204,0.054103,2584971465.084743,19146551198.05905,0.997344,0.02,0.637968,96
105,ecology,planetary regeneration,1555188811.205517,8066806172.609426,0.0,1.0,0.594069,0.072694,3463836148.062108,0.0,0.997344,0.02,0.637968,96
105,waste,material difference resolution,824381564.370932,647613600.980203,0.214425,0.785575,0.543849,0.065269,3115647372.760381,176767963.390729,0.997344,0.02,0.637968,96
106,water,primary reproduction,8245511554.960197,7830723911.569519,0.050305,0.949695,0.732338,0.085263,3980067697.839928,7830723911.569519,0.996909,0.02,0.63797,242
106,food,primary reproduction,8245511554.960197,13104479472.200119,0.0,1.0,0.733567,0.089239,4172806022.793302,13104479472.200119,0.996909,0.02,0.63797,245
106,energy,energy infrastructure,8245511554.960197,2915074637.602993,0.646465,0.353535,0.732163,0.086652,4067203570.363113,2915074637.602993,0.996909,0.02,0.63797,233
106,shelter,social infrastructure,8245511554.960197,370958755752.8203,0.0,1.0,0.47336,0.057447,2753111520.895895,370958755752.8203,0.996909,0.02,0.63797,192
106,health,care reproduction,1521894824.450853,326789143177.79626,0.0,1.0,0.493524,0.060765,2885622120.249461,326789143177.79626,0.996909,0.02,0.63797,192
106,care,care reproduction,1728670157.02502,319069971817.7978,0.0,1.0,0.464771,0.056886,2724828322.141161,319069971817.7978,0.996909,0.02,0.63797,192
106,education,knowledge reproduction,1285633239.627811,245812449585.35156,0.0,1.0,0.426434,0.051908,2487939981.449891,245812449585.35156,0.996909,0.02,0.63797,192
106,mobility,logistics circulation,1744710628.644559,165595526334.90942,0.0,1.0,0.399853,0.047826,2289706970.997045,165595526334.90942,0.996909,0.02,0.63797,192
106,manufacturing,material transformation,750615916.626368,130915113023.93578,0.0,1.0,0.455436,0.054712,2622372491.646255,130915113023.93578,0.996909,0.02,0.63797,96
106,storage,resilience capacity,895284062.767983,230579043688.17703,0.0,1.0,0.450202,0.052742,2528219553.866371,230579043688.17703,0.996909,0.02,0.63797,96
106,governance,institutional coordination,586402141.268547,219856223265.04367,0.0,1.0,0.466637,0.054793,2627632419.249625,219856223265.04367,0.996909,0.02,0.63797,192
106,knowledge,knowledge reproduction,484112142.080614,338394898599.97675,0.0,1.0,0.459258,0.053984,2588745154.211304,338394898599.97675,0.996909,0.02,0.63797,192
106,resilience,risk protection,758379289.057091,231516691972.23273,0.0,1.0,0.468044,0.055471,2658739899.584958,231516691972.23273,0.996909,0.02,0.63797,192
106,repair,circular industry,0.0,19443674981.927708,0.0,1.0,0.442396,0.054183,2595621891.397935,19443674981.927708,0.996909,0.02,0.63797,96
106,ecology,planetary regeneration,1553944560.449939,8072299444.699154,0.0,1.0,0.594156,0.072775,3477028341.162391,0.0,0.996909,0.02,0.63797,96
106,waste,material difference resolution,824551155.49602,647765290.084633,0.214403,0.785597,0.544032,0.065355,3128009667.242984,176785865.411388,0.996909,0.02,0.63797,96
107,water,primary reproduction,8247212961.043418,8208487297.161647,0.004696,0.995304,0.729942,0.085051,3980672553.435196,8208487297.161647,0.996474,0.02,0.637971,242
107,food,primary reproduction,8247212961.043418,13762885056.311703,0.0,1.0,0.730681,0.088976,4170393553.924249,13762885056.311703,0.996474,0.02,0.637971,245
107,energy,energy infrastructure,8247212961.043418,2997939174.215723,0.636491,0.363509,0.729382,0.086391,4064974912.649868,2997939174.215723,0.996474,0.02,0.637971,233
107,shelter,social infrastructure,8247212961.043418,375391189305.6628,0.0,1.0,0.473514,0.057498,2762648649.632425,375391189305.6628,0.996474,0.02,0.637971,192
107,health,care reproduction,1518408720.152447,331789246710.78674,0.0,1.0,0.493364,0.060786,2894944117.537145,331789246710.78674,0.996474,0.02,0.637971,192
107,care,care reproduction,1729024707.293746,323707843758.1906,0.0,1.0,0.464925,0.056936,2734279175.963756,323707843758.1906,0.996474,0.02,0.637971,192
107,education,knowledge reproduction,1284026475.828254,249270092540.37137,0.0,1.0,0.426579,0.051955,2496575577.286911,249270092540.37137,0.996474,0.02,0.637971,192
107,mobility,logistics circulation,1745067188.325948,168038357804.13382,0.0,1.0,0.399996,0.047869,2297690765.141184,168038357804.13382,0.996474,0.02,0.637971,192
107,manufacturing,material transformation,749731647.5926,132523009301.5964,0.0,1.0,0.455653,0.054768,2631871139.695723,132523009301.5964,0.996474,0.02,0.637971,96
107,storage,resilience capacity,887985096.99649,233401733482.7633,0.0,1.0,0.450354,0.052813,2538152811.759258,233401733482.7633,0.996474,0.02,0.637971,96
107,governance,institutional coordination,586522352.973452,222687499931.3995,0.0,1.0,0.466785,0.054842,2636724877.161199,222687499931.3995,0.996474,0.02,0.637971,192
107,knowledge,knowledge reproduction,483559156.066861,343111949148.782,0.0,1.0,0.45941,0.054032,2597728519.117321,343111949148.782,0.996474,0.02,0.637971,192
107,resilience,risk protection,752714607.887757,234722723691.25793,0.0,1.0,0.468206,0.055544,2669132187.786507,234722723691.25793,0.996474,0.02,0.637971,192
107,repair,circular industry,0.0,19744263369.936913,0.0,1.0,0.442562,0.054257,2605850900.748277,19744263369.936913,0.996474,0.02,0.637971,96
107,ecology,planetary regeneration,1552745554.084979,8077695704.391833,0.0,1.0,0.594216,0.072848,3489694838.776019,0.0,0.996474,0.02,0.637971,96
107,waste,material difference resolution,824721296.104342,647916198.868207,0.214382,0.785618,0.544189,0.065434,3139907539.095586,176805097.236135,0.996474,0.02,0.637971,96
108,water,primary reproduction,8248919592.843514,8594241852.829266,0.0,1.0,0.726679,0.084757,3976567717.151625,8594241852.829266,0.99604,0.02,0.637973,241
108,food,primary reproduction,8248919592.843514,14436295982.33056,0.0,1.0,0.727488,0.088693,4166479485.441094,14436295982.33056,0.99604,0.02,0.637973,243
108,energy,energy infrastructure,8248919592.843514,3081622249.853631,0.626421,0.373579,0.726704,0.08615,4063731234.842777,3081622249.853631,0.99604,0.02,0.637973,233
108,shelter,social infrastructure,8248919592.843514,379842069277.3743,0.0,1.0,0.473647,0.057556,2772513398.325099,379842069277.3743,0.99604,0.02,0.637973,192
108,health,care reproduction,1515051533.161653,336823684681.6353,0.0,1.0,0.493184,0.060813,2904599056.955928,336823684681.6353,0.99604,0.02,0.637973,192
108,care,care reproduction,1729380386.901105,328376029581.7834,0.0,1.0,0.465057,0.056993,2744054777.85556,328376029581.7834,0.99604,0.02,0.637973,192
108,education,knowledge reproduction,1282444841.593731,252746845597.48047,0.0,1.0,0.426704,0.052007,2505490956.961844,252746845597.48047,0.99604,0.02,0.637973,192
108,mobility,logistics circulation,1745424879.441246,170496351148.7068,0.0,1.0,0.400119,0.047918,2305922910.924208,170496351148.7068,0.99604,0.02,0.637973,192
108,manufacturing,material transformation,749615265.774791,134137554340.93834,0.0,1.0,0.455814,0.054827,2641452005.041061,134137554340.93834,0.99604,0.02,0.637973,96
108,storage,resilience capacity,880482727.861843,236237412845.2609,0.0,1.0,0.450484,0.052891,2548374033.674819,236237412845.2609,0.99604,0.02,0.637973,96
108,governance,institutional coordination,586642946.293875,225532175933.1513,0.0,1.0,0.466913,0.054897,2646127174.914592,225532175933.1513,0.99604,0.02,0.637973,192
108,knowledge,knowledge reproduction,483013816.301123,347854222542.80914,0.0,1.0,0.459541,0.054087,2607011697.161437,347854222542.80914,0.99604,0.02,0.637973,192
108,resilience,risk protection,747484812.834802,237950038167.61697,0.0,1.0,0.468347,0.055625,2679849249.691092,237950038167.61697,0.99604,0.02,0.637973,192
108,repair,circular industry,0.0,20048290155.404003,0.0,1.0,0.442707,0.054336,2616389182.644726,20048290155.404003,0.99604,0.02,0.637973,96
108,ecology,planetary regeneration,1551601983.714293,8082954354.67555,0.0,1.0,0.59426,0.07293,3502829364.691003,0.0,0.99604,0.02,0.637973,96
108,waste,material difference resolution,824891959.284351,648061320.067907,0.214368,0.785632,0.544325,0.065521,3152146489.741227,176830639.216444,0.99604,0.02,0.637973,96
109,water,primary reproduction,8250631154.469874,8986727118.57762,0.0,1.0,0.723568,0.084483,3973868184.333686,8986727118.57762,0.995605,0.02,0.637974,240
109,food,primary reproduction,8250631154.469874,15114088588.920073,0.0,1.0,0.723875,0.088365,4159468326.188537,15114088588.920073,0.995605,0.02,0.637974,241
109,energy,energy infrastructure,8250631154.469874,3167388778.417003,0.616103,0.383897,0.724074,0.085914,4062345692.330772,3167388778.417003,0.995605,0.02,0.637974,231
109,shelter,social infrastructure,8250631154.469874,384311133710.68713,0.0,1.0,0.473777,0.057615,2782186109.442513,384311133710.68713,0.995605,0.02,0.637974,192
109,health,care reproduction,1511857272.064431,341891604987.2636,0.0,1.0,0.493005,0.060842,2914053533.356036,341891604987.2636,0.995605,0.02,0.637974,192
109,care,care reproduction,1729737132.136833,333074262229.39923,0.0,1.0,0.465186,0.057052,2753643584.103505,333074262229.39923,0.995605,0.02,0.637974,192
109,education,knowledge reproduction,1280874250.085421,256242291494.0427,0.0,1.0,0.426824,0.052061,2514229929.945787,256242291494.0427,0.995605,0.02,0.637974,192
109,mobility,logistics circulation,1745783640.10356,172969283684.3997,0.0,1.0,0.400237,0.047969,2313991084.581101,172969283684.3997,0.995605,0.02,0.637974,192
109,manufacturing,material transformation,749476111.332668,135758603816.71373,0.0,1.0,0.455948,0.054884,2650700077.824251,135758603816.71373,0.995605,0.02,0.637974,96
109,storage,resilience capacity,873025731.371997,239085987743.70828,0.0,1.0,0.450611,0.052969,2558423575.09974,239085987743.70828,0.995605,0.02,0.637974,96
109,governance,institutional coordination,586763900.389386,228389944003.40024,0.0,1.0,0.467038,0.054953,2655339686.417889,228389944003.40024,0.995605,0.02,0.637974,192
109,knowledge,knowledge reproduction,482471846.588491,352621483083.1974,0.0,1.0,0.459669,0.054143,2616111707.280682,352621483083.1974,0.995605,0.02,0.637974,192
109,resilience,risk protection,741570437.467497,241198774364.1031,0.0,1.0,0.468485,0.055707,2690383139.897671,241198774364.1031,0.995605,0.02,0.637974,192
109,repair,circular industry,0.0,20355727742.416973,0.0,1.0,0.442848,0.054418,2626753640.447169,20355727742.416973,0.995605,0.02,0.637974,96
109,ecology,planetary regeneration,1550481465.46464,8088155282.831942,0.0,1.0,0.594303,0.073015,3515756891.800106,0.0,0.995605,0.02,0.637974,96
109,waste,material difference resolution,825063115.446987,648209837.577644,0.214351,0.785649,0.544462,0.06561,3164246214.485066,176853277.869343,0.995605,0.02,0.637974,96
110,water,primary reproduction,8252347437.00585,9385819449.579262,0.0,1.0,0.720601,0.084215,3971499012.200035,9385819449.579262,0.995171,0.02,0.637975,240
110,food,primary reproduction,8252347437.00585,15797048717.266174,0.0,1.0,0.720556,0.088057,4153573365.890399,15797048717.266174,0.995171,0.02,0.637975,237
110,energy,energy infrastructure,8252347437.00585,3256627418.736032,0.60537,0.39463,0.721615,0.085687,4061053177.528668,3256627418.736032,0.995171,0.02,0.637975,231
110,shelter,social infrastructure,8252347437.00585,388797508619.62134,0.0,1.0,0.473949,0.057671,2791398769.791223,388797508619.62134,0.995171,0.02,0.637975,192
110,health,care reproduction,1508772608.877031,346991261850.965,0.0,1.0,0.492875,0.060869,2923020426.039333,346991261850.965,0.995171,0.02,0.637975,192
110,care,care reproduction,1730094897.209235,337801425884.48175,0.0,1.0,0.465357,0.057108,2762776622.50863,337801425884.48175,0.995171,0.02,0.637975,192
110,education,knowledge reproduction,1279311297.341976,259755505150.11847,0.0,1.0,0.426988,0.052112,2522574920.196586,259755505150.11847,0.995171,0.02,0.637975,192
110,mobility,logistics circulation,1746143425.129534,175456464587.22076,0.0,1.0,0.400397,0.048017,2321708925.370584,175456464587.22076,0.995171,0.02,0.637975,192
110,manufacturing,material transformation,749306044.145076,137385906315.60913,0.0,1.0,0.456126,0.054939,2659528429.080048,137385906315.60913,0.995171,0.02,0.637975,96
110,storage,resilience capacity,865906857.343535,241947005561.7038,0.0,1.0,0.45078,0.053046,2568075970.779502,241947005561.7038,0.995171,0.02,0.637975,96
110,governance,institutional coordination,586885199.764992,231260051698.3291,0.0,1.0,0.467205,0.055007,2664119928.556466,231260051698.3291,0.995171,0.02,0.637975,192
110,knowledge,knowledge reproduction,481932211.869289,357412861201.28314,0.0,1.0,0.45984,0.054197,2624793967.399855,357412861201.28314,0.995171,0.02,0.637975,192
110,resilience,risk protection,736779057.41833,244467353147.4858,0.0,1.0,0.468666,0.055786,2700480377.495277,244467353147.4858,0.995171,0.02,0.637975,192
110,repair,circular industry,0.0,20666561597.170437,0.0,1.0,0.443033,0.054497,2636704222.025877,20666561597.170437,0.995171,0.02,0.637975,96
110,ecology,planetary regeneration,1549400620.115882,8093264659.887046,0.0,1.0,0.594391,0.073096,3528067038.125258,0.0,0.995171,0.02,0.637975,96
110,waste,material difference resolution,825234743.700585,648360821.923,0.214332,0.785668,0.544639,0.065695,3175791179.014437,176873921.777585,0.995171,0.02,0.637975,96
111,water,primary reproduction,8254068434.101406,9786485519.256197,0.0,1.0,0.717756,0.083949,3967847821.270481,9786485519.256197,0.994737,0.02,0.637977,239
111,food,primary reproduction,8254068434.101406,16485914420.325052,0.0,1.0,0.717402,0.08776,4148536484.861564,16485914420.325052,0.994737,0.02,0.637977,234
111,energy,energy infrastructure,8254068434.101406,3349936234.038986,0.594147,0.405853,0.719182,0.08546,4059773982.028849,3349936234.038986,0.994737,0.02,0.637977,230
111,shelter,social infrastructure,8254068434.101406,393300907226.6881,0.0,1.0,0.474145,0.057726,2800440438.930408,393300907226.6881,0.994737,0.02,0.637977,192
111,health,care reproduction,1505722470.389825,352121826018.378,0.0,1.0,0.492777,0.060896,2931802908.530149,352121826018.378,0.994737,0.02,0.637977,192
111,care,care reproduction,1730453690.341513,342557249511.5371,0.0,1.0,0.465551,0.057162,2771739169.831667,342557249511.5371,0.994737,0.02,0.637977,192
111,education,knowledge reproduction,1277808423.335902,263286289354.10986,0.0,1.0,0.427175,0.052163,2530778812.974396,263286289354.10986,0.994737,0.02,0.637977,192
111,mobility,logistics circulation,1746504215.049378,177957751733.69153,0.0,1.0,0.40058,0.048065,2329311255.254075,177957751733.69153,0.994737,0.02,0.637977,192
111,manufacturing,material transformation,749102028.981092,139019451968.75018,0.0,1.0,0.456328,0.054994,2668210859.758638,139019451968.75018,0.994737,0.02,0.637977,96
111,storage,resilience capacity,858627260.322861,244820334962.0828,0.0,1.0,0.450973,0.053121,2577584254.140443,244820334962.0828,0.994737,0.02,0.637977,96
111,governance,institutional coordination,587006839.221821,234142432404.0921,0.0,1.0,0.467396,0.05506,2672748789.202789,234142432404.0921,0.994737,0.02,0.637977,192
111,knowledge,knowledge reproduction,481410817.031932,362228210988.1157,0.0,1.0,0.460034,0.05425,2633329490.026213,362228210988.1157,0.994737,0.02,0.637977,192
111,resilience,risk protection,732695588.194774,247755207409.51474,0.0,1.0,0.468871,0.055865,2710429868.077219,247755207409.51474,0.994737,0.02,0.637977,192
111,repair,circular industry,0.0,20980816632.15344,0.0,1.0,0.443241,0.054575,2646507395.197416,20980816632.15344,0.994737,0.02,0.637977,96
111,ecology,planetary regeneration,1548389772.152104,8098196754.278511,0.0,1.0,0.594505,0.073175,3540140626.008113,0.0,0.994737,0.02,0.637977,96
111,waste,material difference resolution,825406843.410141,648510867.389528,0.214314,0.785686,0.544839,0.065779,3187126578.62124,176895976.020613,0.994737,0.02,0.637977,96
112,water,primary reproduction,8255794192.777155,10196193951.736433,0.0,1.0,0.715133,0.08371,3965069295.96804,10196193951.736433,0.994303,0.02,0.637978,239
112,food,primary reproduction,8255794192.777155,17180728229.912624,0.0,1.0,0.714315,0.087476,4144030903.53116,17180728229.912624,0.994303,0.02,0.637978,233
112,energy,energy infrastructure,8255794192.777155,3447728189.174667,0.582387,0.417613,0.716759,0.085239,4058562771.516073,3447728189.174667,0.994303,0.02,0.637978,229
112,shelter,social infrastructure,8255794192.777155,397820707676.7652,0.0,1.0,0.474281,0.057778,2809191349.198257,397820707676.7652,0.994303,0.02,0.637978,192
112,health,care reproduction,1502686207.259654,357282405047.8522,0.0,1.0,0.492628,0.060919,2940293746.686698,357282405047.8522,0.994303,0.02,0.637978,192
112,care,care reproduction,1730813516.049961,347340976616.4973,0.0,1.0,0.465686,0.057214,2780412699.355456,347340976616.4973,0.994303,0.02,0.637978,192
