step,region,commune,domain,priority,explanation,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle direction
120,Steppe Grain Commons,SteppeGrCommune055,waste,0.548472,need gap=0.213 potencies=0.671 trust=1.000 boundary penalty=0.991,3.36,1.508177,1.155691,1.435691,2.682241,3.04,4.0,2.822178,0.850988,1.995955,1.733643,3.297061
120,Steppe Grain Commons,SteppeGrCommune516,waste,0.547212,need gap=0.213 potencies=0.631 trust=1.000 boundary penalty=0.991,3.36,1.508183,1.173916,1.435702,2.522346,3.04,4.0,3.144337,0.851003,1.833028,1.668484,3.297061
120,Aqua North Basin,AquaNortCommune454,waste,0.546852,need gap=0.213 potencies=0.658 trust=1.000 boundary penalty=0.991,3.36,1.508179,1.155696,1.435696,2.630743,3.04,3.268553,3.520106,0.850994,1.988589,1.730701,3.297061
120,Highland Care Ring,HighlandCommune128,waste,0.546503,need gap=0.213 potencies=0.700 trust=1.000 boundary penalty=0.991,3.36,1.508208,1.251512,1.43574,2.800152,3.04,4.0,2.442212,0.851057,1.966521,1.721922,3.297061
120,Highland Care Ring,HighlandCommune710,waste,0.546044,need gap=0.213 potencies=0.738 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.157555,1.435696,2.953131,3.04,4.0,2.246697,0.850995,2.065489,1.761462,3.297061
120,Dryland Solar Arc,DrylandSCommune340,water,0.54571,need gap=0.114 potencies=0.618 trust=1.000 boundary penalty=0.991,3.52,1.810373,1.125342,1.519109,2.472658,3.88,3.76611,2.644707,0.45587,1.628845,1.282558,3.258748
120,Delta Commons,DeltaComCommune110,waste,0.545671,need gap=0.213 potencies=0.717 trust=1.000 boundary penalty=0.991,3.36,1.508182,1.165051,1.435701,2.866807,3.04,3.59706,2.973196,0.851001,1.895882,1.693623,3.297061
120,Urban Repair Web,UrbanRepCommune482,energy,0.545459,need gap=0.172 potencies=0.672 trust=1.000 boundary penalty=0.991,3.12,1.562174,1.104577,1.416577,2.686772,3.2,4.0,3.450715,0.686539,1.840613,1.54488,3.208
120,Coastal Wind Belt,CoastalWCommune692,water,0.545136,need gap=0.000 potencies=0.893 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.572589,3.88,4.0,3.523335,0.0,1.657574,0.94303,3.325818
120,Subpolar Storage Rim,SubpolarCommune756,waste,0.544216,need gap=0.213 potencies=0.700 trust=1.000 boundary penalty=0.991,3.36,1.508199,1.210974,1.435726,2.798915,3.04,4.0,2.597054,0.851036,1.817339,1.662234,3.297061
120,Dryland Solar Arc,DrylandSCommune020,waste,0.543815,need gap=0.213 potencies=0.678 trust=1.000 boundary penalty=0.991,3.36,1.508194,1.204041,1.435718,2.712997,3.04,3.439304,2.834801,0.851026,2.081391,1.767847,3.297061
120,Subpolar Storage Rim,SubpolarCommune837,waste,0.543812,need gap=0.213 potencies=0.734 trust=1.000 boundary penalty=0.991,3.36,1.508176,1.155691,1.435691,2.93751,3.04,3.617183,2.734771,0.850987,1.918306,1.702583,3.297061
120,Dryland Solar Arc,DrylandSCommune943,waste,0.543635,need gap=0.213 potencies=0.673 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.155697,1.435697,2.692175,3.04,4.0,2.654669,0.850995,1.896481,1.693859,3.297061
120,Urban Repair Web,UrbanRepCommune817,waste,0.542598,need gap=0.213 potencies=0.736 trust=1.000 boundary penalty=0.991,3.36,1.508207,1.24175,1.435739,2.943321,3.04,3.0,3.395861,0.851055,1.739375,1.631063,3.297061
120,Delta Commons,DeltaComCommune010,waste,0.542553,need gap=0.213 potencies=0.714 trust=1.000 boundary penalty=0.991,3.36,1.508176,1.155691,1.435691,2.857877,3.04,3.268523,2.972355,0.850987,1.99707,1.734088,3.297061
120,Mountain Water Towers,MountainCommune065,waste,0.542119,need gap=0.213 potencies=0.611 trust=1.000 boundary penalty=0.991,3.36,1.508202,1.225449,1.435732,2.442877,3.04,3.0,3.73232,0.851045,1.890303,1.691426,3.297061
120,Mountain Water Towers,MountainCommune712,waste,0.541821,need gap=0.213 potencies=0.651 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.164841,1.435697,2.605619,3.04,3.0,3.707263,0.850996,1.8411,1.671707,3.297061
120,Island Commons,IslandCoCommune239,waste,0.54125,need gap=0.213 potencies=0.723 trust=1.000 boundary penalty=0.991,3.36,1.508183,1.163254,1.435701,2.893505,3.04,3.497443,2.959284,0.851001,1.76828,1.642583,3.297061
120,Delta Commons,DeltaComCommune139,waste,0.541122,need gap=0.213 potencies=0.707 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.155697,1.435697,2.828074,3.04,3.323684,3.078315,0.850995,1.855343,1.677404,3.297061
120,Temperate Ring,TemperateCommune364,waste,0.540667,need gap=0.213 potencies=0.771 trust=1.000 boundary penalty=0.991,3.36,1.508181,1.157933,1.435698,3.084145,3.04,4.0,2.156988,0.850997,1.803108,1.656511,3.297061
120,Temperate Ring,TemperateCommune414,waste,0.540455,need gap=0.213 potencies=0.667 trust=1.000 boundary penalty=0.991,3.36,1.508188,1.191219,1.435709,2.666318,3.04,4.0,2.399922,0.851013,1.909332,1.699013,3.297061
120,Steppe Grain Commons,SteppeGrCommune504,waste,0.540444,need gap=0.213 potencies=0.566 trust=1.000 boundary penalty=0.991,3.36,1.508186,1.191959,1.435706,2.262638,3.04,4.0,3.062733,0.851009,1.777462,1.646262,3.297061
120,Dryland Solar Arc,DrylandSCommune415,waste,0.540116,need gap=0.213 potencies=0.648 trust=1.000 boundary penalty=0.991,3.36,1.508182,1.167688,1.4357,2.590205,3.04,4.0,2.796628,0.851,1.720694,1.623547,3.297061
120,Forest Equator Belt,ForestEqCommune655,waste,0.539982,need gap=0.213 potencies=0.804 trust=1.000 boundary penalty=0.991,3.36,1.508178,1.156104,1.435694,3.216251,3.04,3.001762,2.494686,0.850991,2.106992,1.77806,3.297061
120,Mountain Water Towers,MountainCommune913,waste,0.539087,need gap=0.213 potencies=0.519 trust=1.000 boundary penalty=0.991,3.36,1.508256,1.399673,1.435815,2.076066,3.04,2.907162,3.72547,0.851165,1.906923,1.698166,3.297061
120,Temperate Ring,TemperateCommune322,waste,0.538904,need gap=0.213 potencies=0.670 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.155697,1.435697,2.68165,3.04,4.0,2.325453,0.850995,1.921397,1.703825,3.297061
120,Delta Commons,DeltaComCommune653,waste,0.538785,need gap=0.213 potencies=0.698 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.155697,1.435697,2.790988,3.04,3.311676,3.061108,0.850995,1.804817,1.657193,3.297061
120,Delta Commons,DeltaComCommune891,waste,0.538505,need gap=0.213 potencies=0.664 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.155697,1.435697,2.657901,3.04,3.164336,3.210699,0.850995,1.890324,1.691396,3.297061
120,Dryland Solar Arc,DrylandSCommune340,waste,0.538249,need gap=0.213 potencies=0.666 trust=1.000 boundary penalty=0.991,3.36,1.508182,1.161933,1.4357,2.662481,3.04,3.76611,2.644707,0.851,1.846167,1.673736,3.297061
120,Subpolar Storage Rim,SubpolarCommune790,waste,0.537058,need gap=0.244 potencies=0.636 trust=1.000 boundary penalty=0.991,3.36,1.5643,1.547792,1.522994,2.545918,3.04,2.941943,2.327907,0.975706,1.842965,1.76848,3.297061
120,Urban Repair Web,UrbanRepCommune446,water,0.536419,need gap=0.026 potencies=0.761 trust=1.000 boundary penalty=0.991,3.52,1.652667,0.873788,1.273788,3.045338,3.88,4.0,3.352033,0.105411,1.468373,0.948516,3.266495
120,Forest Equator Belt,ForestEqCommune645,waste,0.536166,need gap=0.213 potencies=0.772 trust=1.000 boundary penalty=0.991,3.36,1.508178,1.155694,1.435694,3.087236,3.04,3.302037,2.292478,0.850991,1.981156,1.727725,3.297061
120,Coastal Wind Belt,CoastalWCommune003,waste,0.536164,need gap=0.213 potencies=0.623 trust=1.000 boundary penalty=0.991,3.36,1.508179,1.155696,1.435696,2.491573,3.04,3.0,3.522485,0.850994,1.82084,1.663601,3.297061
120,Aqua North Basin,AquaNortCommune504,waste,0.535546,need gap=0.213 potencies=0.620 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.156677,1.435697,2.478947,3.04,2.946613,3.516965,0.850996,1.841625,1.671917,3.297061
120,Coastal Wind Belt,CoastalWCommune692,energy,0.535294,need gap=0.103 potencies=0.829 trust=1.000 boundary penalty=0.991,3.12,1.43952,0.913782,1.225782,3.315355,3.2,4.0,3.523335,0.413974,1.88526,1.352864,3.208
120,Steppe Grain Commons,SteppeGrCommune706,waste,0.535143,need gap=0.213 potencies=0.662 trust=1.000 boundary penalty=0.991,3.36,1.508186,1.192052,1.435707,2.649344,3.04,3.169329,2.985452,0.851009,1.859527,1.679088,3.297061
120,Coastal Wind Belt,CoastalWCommune692,food,0.534347,need gap=0.000 potencies=0.907 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.628373,3.76,4.0,3.523335,0.0,1.657574,0.94303,3.325818
120,Aqua North Basin,AquaNortCommune368,waste,0.533847,need gap=0.213 potencies=0.577 trust=1.000 boundary penalty=0.991,3.36,1.508192,1.198936,1.435715,2.308922,3.04,3.095156,3.489334,0.851022,1.771706,1.643969,3.297061
120,Aqua North Basin,AquaNortCommune883,waste,0.533415,need gap=0.213 potencies=0.558 trust=1.000 boundary penalty=0.991,3.36,1.508177,1.155692,1.435692,2.232156,3.04,3.144075,3.505362,0.850988,1.816729,1.661953,3.297061
120,Dryland Solar Arc,DrylandSCommune391,food,0.533214,need gap=0.054 potencies=0.758 trust=1.000 boundary penalty=0.991,3.28,1.621639,0.909966,1.289966,3.032565,3.76,3.984915,2.96897,0.214237,1.672188,1.113838,3.301046
120,Forest Equator Belt,ForestEqCommune469,waste,0.532994,need gap=0.213 potencies=0.735 trust=1.000 boundary penalty=0.991,3.36,1.508177,1.155692,1.435692,2.938532,3.04,3.099033,2.344115,0.850989,2.057846,1.7584,3.297061
120,Aqua North Basin,AquaNortCommune641,waste,0.532855,need gap=0.213 potencies=0.550 trust=1.000 boundary penalty=0.991,3.36,1.508176,1.161678,1.435691,2.20092,3.04,3.177827,3.519174,0.850987,1.779143,1.646917,3.297061
120,Urban Repair Web,UrbanRepCommune450,water,0.532823,need gap=0.000 potencies=0.809 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.23603,3.88,4.0,3.393461,0.0,1.509839,0.883936,3.290361
120,Urban Repair Web,UrbanRepCommune116,water,0.532449,need gap=0.000 potencies=0.755 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.020243,3.88,4.0,3.435102,0.0,1.60763,0.923052,3.313831
120,Temperate Ring,TemperateCommune021,waste,0.531867,need gap=0.237 potencies=0.656 trust=1.000 boundary penalty=0.991,3.36,1.552374,1.377171,1.504443,2.622737,3.04,3.0,2.217276,0.949205,1.868977,1.758479,3.297061
120,Subpolar Storage Rim,SubpolarCommune669,waste,0.531618,need gap=0.220 potencies=0.623 trust=1.000 boundary penalty=0.991,3.36,1.521127,1.361735,1.455836,2.491699,3.04,3.0,2.548742,0.879766,1.953397,1.738779,3.297061
120,Mountain Water Towers,MountainCommune368,water,0.531407,need gap=0.000 potencies=0.718 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.873874,3.88,4.0,3.694276,0.0,1.521975,0.88879,3.293274
120,Aqua North Basin,AquaNortCommune900,waste,0.531347,need gap=0.213 potencies=0.555 trust=1.000 boundary penalty=0.991,3.36,1.508177,1.155692,1.435692,2.220561,3.04,3.132871,3.491119,0.850988,1.755998,1.63766,3.297061
120,Subpolar Storage Rim,SubpolarCommune747,waste,0.530853,need gap=0.213 potencies=0.562 trust=1.000 boundary penalty=0.991,3.36,1.508184,1.194078,1.435702,2.246588,3.04,3.925382,2.34621,0.851003,1.901928,1.696044,3.297061
120,Mountain Water Towers,MountainCommune239,water,0.530638,need gap=0.000 potencies=0.656 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.624461,3.88,4.0,3.700866,0.0,1.645794,0.938318,3.322991
120,Coastal Wind Belt,CoastalWCommune001,water,0.530499,need gap=0.000 potencies=0.773 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.092442,3.88,4.0,3.57909,0.0,1.417876,0.84715,3.26829
120,Highland Care Ring,HighlandCommune824,waste,0.530388,need gap=0.213 potencies=0.758 trust=1.000 boundary penalty=0.991,3.36,1.508237,1.329978,1.435785,3.03312,3.04,2.78,2.165031,0.851122,2.008536,1.738778,3.297061
120,Delta Commons,DeltaComCommune831,waste,0.530201,need gap=0.213 potencies=0.614 trust=1.000 boundary penalty=0.991,3.36,1.508226,1.308251,1.435769,2.454878,3.04,2.839101,3.139007,0.851098,1.783688,1.648821,3.297061
120,Island Commons,IslandCoCommune594,food,0.530107,need gap=0.000 potencies=0.918 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.672645,3.76,4.0,3.244211,0.0,1.634468,0.933787,3.320272
120,Forest Equator Belt,ForestEqCommune262,waste,0.529994,need gap=0.213 potencies=0.705 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.156774,1.435697,2.821041,3.04,3.005152,2.462205,0.850996,2.003535,1.736681,3.297061
120,Island Commons,IslandCoCommune594,water,0.529963,need gap=0.000 potencies=0.751 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.004582,3.88,4.0,3.244211,0.0,1.634468,0.933787,3.320272
120,Subpolar Storage Rim,SubpolarCommune390,waste,0.529659,need gap=0.213 potencies=0.581 trust=1.000 boundary penalty=0.991,3.36,1.508195,1.215301,1.43572,2.323362,3.04,3.665127,2.303253,0.851029,1.968426,1.722663,3.297061
120,Steppe Grain Commons,SteppeGrCommune404,waste,0.52888,need gap=0.213 potencies=0.591 trust=1.000 boundary penalty=0.991,3.36,1.50818,1.171039,1.435698,2.365982,3.04,3.0,2.818036,0.850996,2.051246,1.755765,3.297061
120,Urban Repair Web,UrbanRepCommune116,food,0.528879,need gap=0.000 potencies=0.870 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.480282,3.76,4.0,3.435102,0.0,1.60763,0.923052,3.313831
120,Forest Equator Belt,ForestEqCommune659,waste,0.528839,need gap=0.213 potencies=0.663 trust=1.000 boundary penalty=0.991,3.36,1.508188,1.182345,1.43571,2.651204,3.04,3.094862,2.598251,0.851014,1.906626,1.697931,3.297061
120,Temperate Ring,TemperateCommune872,waste,0.528075,need gap=0.243 potencies=0.518 trust=1.000 boundary penalty=0.991,3.36,1.563104,1.485679,1.521134,2.070742,3.04,2.728001,2.379669,0.973049,2.003956,1.83083,3.297061
120,Forest Equator Belt,ForestEqCommune973,waste,0.527675,need gap=0.213 potencies=0.702 trust=1.000 boundary penalty=0.991,3.36,1.509024,1.169754,1.437009,2.80696,3.04,2.951181,2.453332,0.85287,1.938789,1.712226,3.297061
120,Dryland Solar Arc,DrylandSCommune847,waste,0.526674,need gap=0.248 potencies=0.506 trust=1.000 boundary penalty=0.991,3.36,1.572331,1.635487,1.535487,2.02291,3.04,2.714823,2.172905,0.993553,1.899665,1.804902,3.297061
120,Coastal Wind Belt,CoastalWCommune378,water,0.526651,need gap=0.000 potencies=0.790 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.159409,3.88,4.0,3.527846,0.0,1.271192,0.788477,3.233086
120,Island Commons,IslandCoCommune874,waste,0.526593,need gap=0.213 potencies=0.634 trust=1.000 boundary penalty=0.991,3.36,1.508233,1.314789,1.43578,2.53434,3.04,2.350993,3.020863,0.851114,1.960807,1.719681,3.297061
120,Urban Repair Web,UrbanRepCommune450,food,0.526358,need gap=0.000 potencies=0.883 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.53399,3.76,4.0,3.393461,0.0,1.509839,0.883936,3.290361
120,Mountain Water Towers,MountainCommune817,water,0.526321,need gap=0.000 potencies=0.794 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.174879,3.88,3.104548,3.774556,0.0,1.600647,0.920259,3.312155
120,Temperate Ring,TemperateCommune917,waste,0.526128,need gap=0.215 potencies=0.634 trust=1.000 boundary penalty=0.991,3.36,1.512461,1.500636,1.442356,2.535787,3.04,2.458342,2.530883,0.860509,1.955512,1.724796,3.297061
120,Steppe Grain Commons,SteppeGrCommune208,water,0.525759,need gap=0.000 potencies=0.764 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.055073,3.88,4.0,2.888585,0.0,1.650028,0.940011,3.324007
120,Highland Care Ring,HighlandCommune617,waste,0.525438,need gap=0.214 potencies=0.675 trust=1.000 boundary penalty=0.991,3.36,1.510258,1.245911,1.43893,2.698978,3.04,2.838045,2.463371,0.855614,1.900456,1.699005,3.297061
120,Highland Care Ring,HighlandCommune291,waste,0.525432,need gap=0.213 potencies=0.612 trust=1.000 boundary penalty=0.991,3.36,1.508253,1.388335,1.435811,2.449826,3.04,2.812716,2.641593,0.851158,1.839973,1.671381,3.297061
120,Urban Repair Web,UrbanRepCommune482,water,0.524967,need gap=0.000 potencies=0.705 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.821821,3.88,4.0,3.450715,0.0,1.463017,0.865207,3.279124
120,Highland Care Ring,HighlandCommune541,waste,0.52443,need gap=0.213 potencies=0.657 trust=1.000 boundary penalty=0.991,3.36,1.50822,1.273709,1.435758,2.626296,3.04,2.865142,2.507343,0.851083,1.848315,1.67466,3.297061
120,Steppe Grain Commons,SteppeGrCommune541,water,0.524322,need gap=0.000 potencies=0.811 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.244558,3.88,4.0,2.990531,0.0,1.428357,0.851343,3.270806
120,Temperate Ring,TemperateCommune066,waste,0.522321,need gap=0.215 potencies=0.656 trust=1.000 boundary penalty=0.991,3.36,1.51155,1.345208,1.440939,2.623793,3.04,2.62622,2.242979,0.858484,1.988603,1.736474,3.297061
120,Highland Care Ring,HighlandCommune139,energy,0.522102,need gap=0.096 potencies=0.903 trust=1.000 boundary penalty=0.991,3.12,1.426417,0.893398,1.205398,3.611426,3.2,3.920679,2.60885,0.384855,1.867414,1.323304,3.208
120,Subpolar Storage Rim,SubpolarCommune578,water,0.521905,need gap=0.000 potencies=0.818 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.272712,3.88,4.0,2.624827,0.0,1.52493,0.889972,3.293983
120,Coastal Wind Belt,CoastalWCommune607,water,0.52184,need gap=0.000 potencies=0.660 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.64023,3.88,4.0,3.505639,0.0,1.437354,0.854942,3.272965
120,Subpolar Storage Rim,SubpolarCommune578,energy,0.521544,need gap=0.104 potencies=0.874 trust=1.000 boundary penalty=0.991,3.12,1.440684,0.915592,1.227592,3.496125,3.2,4.0,2.624827,0.41656,1.754038,1.302367,3.208
120,Temperate Ring,TemperateCommune536,waste,0.521452,need gap=0.214 potencies=0.586 trust=1.000 boundary penalty=0.991,3.36,1.51051,1.279153,1.439321,2.344257,3.04,3.142986,2.418881,0.856173,1.790567,1.65548,3.297061
120,Forest Equator Belt,ForestEqCommune139,waste,0.521138,need gap=0.213 potencies=0.607 trust=1.000 boundary penalty=0.991,3.36,1.508183,1.166086,1.435702,2.429756,3.04,2.900934,2.710739,0.851003,1.822111,1.664117,3.297061
120,Island Commons,IslandCoCommune340,food,0.5211,need gap=0.000 potencies=0.871 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.482849,3.76,4.0,3.177977,0.0,1.476044,0.870418,3.282251
120,Urban Repair Web,UrbanRepCommune754,water,0.52108,need gap=0.000 potencies=0.696 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.78477,3.88,4.0,3.330398,0.0,1.416507,0.846603,3.267962
120,Urban Repair Web,UrbanRepCommune499,water,0.520955,need gap=0.000 potencies=0.739 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.954525,3.88,4.0,3.370285,0.0,1.285859,0.794344,3.236606
120,Delta Commons,DeltaComCommune235,food,0.520759,need gap=0.000 potencies=0.843 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.373909,3.76,4.0,3.23605,0.0,1.500136,0.880054,3.288033
120,Forest Equator Belt,ForestEqCommune022,waste,0.520374,need gap=0.213 potencies=0.687 trust=1.000 boundary penalty=0.991,3.36,1.508232,1.311805,1.435778,2.746407,3.04,2.682548,2.386167,0.851111,1.745564,1.633581,3.297061
120,Island Commons,IslandCoCommune619,water,0.519628,need gap=0.000 potencies=0.644 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.575619,3.88,3.968678,3.203273,0.0,1.581001,0.912401,3.30744
120,Highland Care Ring,HighlandCommune139,water,0.519059,need gap=0.000 potencies=0.746 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.984799,3.88,3.920679,2.60885,0.0,1.655744,0.942298,3.325379
120,Coastal Wind Belt,CoastalWCommune384,water,0.518881,need gap=0.000 potencies=0.673 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.691934,3.88,4.0,3.494417,0.0,1.309215,0.803686,3.242212
120,Dryland Solar Arc,DrylandSCommune391,water,0.518487,need gap=0.000 potencies=0.686 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.745715,3.88,3.984915,2.96897,0.0,1.554358,0.901743,3.301046
120,Coastal Wind Belt,CoastalWCommune746,water,0.518449,need gap=0.000 potencies=0.617 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.467527,3.88,4.0,3.512092,0.0,1.423254,0.849302,3.269581
120,Highland Care Ring,HighlandCommune634,waste,0.517691,need gap=0.216 potencies=0.536 trust=1.000 boundary penalty=0.991,3.36,1.513757,1.413957,1.444372,2.145532,3.04,2.890989,2.304818,0.863388,1.848924,1.684379,3.297061
120,Coastal Wind Belt,CoastalWCommune384,food,0.517618,need gap=0.000 potencies=0.820 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.28123,3.76,4.0,3.494417,0.0,1.309215,0.803686,3.242212
120,Island Commons,IslandCoCommune706,water,0.517427,need gap=0.000 potencies=0.717 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.86912,3.88,4.0,3.097358,0.0,1.364062,0.825625,3.255375
120,Dryland Solar Arc,DrylandSCommune824,water,0.516718,need gap=0.000 potencies=0.707 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.828294,3.88,3.794582,2.796308,0.0,1.638303,0.935321,3.321193
120,Coastal Wind Belt,CoastalWCommune805,food,0.516462,need gap=0.000 potencies=0.744 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.977281,3.76,4.0,3.593724,0.0,1.403219,0.841288,3.264773
120,Highland Care Ring,HighlandCommune710,water,0.516329,need gap=0.000 potencies=0.793 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.801859,1.2,3.171065,3.88,4.0,2.246697,0.0,1.597442,0.918977,3.311386
120,Island Commons,IslandCoCommune340,water,0.516057,need gap=0.000 potencies=0.635 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.540434,3.88,4.0,3.177977,0.0,1.476044,0.870418,3.282251
120,Steppe Grain Commons,SteppeGrCommune055,water,0.515638,need gap=0.000 potencies=0.686 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.744281,3.88,4.0,2.822178,0.0,1.527912,0.891165,3.294699
120,Island Commons,IslandCoCommune839,food,0.515432,need gap=0.000 potencies=0.857 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76258,1.14,3.427737,3.76,3.731594,3.133535,0.0,1.480698,0.872279,3.283367
120,Dryland Solar Arc,DrylandSCommune824,food,0.515399,need gap=0.000 potencies=0.854 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.414396,3.76,3.794582,2.796308,0.0,1.638303,0.935321,3.321193
120,Dryland Solar Arc,DrylandSCommune943,water,0.515386,need gap=0.000 potencies=0.759 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.037855,3.88,4.0,2.654669,0.0,1.428433,0.851373,3.270824
120,Steppe Grain Commons,SteppeGrCommune856,water,0.515027,need gap=0.000 potencies=0.661 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.645772,3.88,4.0,2.944234,0.0,1.501655,0.880662,3.288397
120,Island Commons,IslandCoCommune619,food,0.515013,need gap=0.000 potencies=0.744 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.977196,3.76,3.968678,3.203273,0.0,1.581001,0.912401,3.30744
120,Delta Commons,DeltaComCommune953,food,0.514918,need gap=0.000 potencies=0.726 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.902336,3.76,4.0,3.225557,0.0,1.59499,0.917996,3.310798
120,Coastal Wind Belt,CoastalWCommune001,food,0.514411,need gap=0.000 potencies=0.713 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.851532,3.76,4.0,3.57909,0.0,1.417876,0.84715,3.26829
120,Coastal Wind Belt,CoastalWCommune378,food,0.514245,need gap=0.000 potencies=0.781 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.124685,3.76,4.0,3.527846,0.0,1.271192,0.788477,3.233086
120,Island Commons,IslandCoCommune706,food,0.513376,need gap=0.000 potencies=0.826 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,3.302227,3.76,4.0,3.097358,0.0,1.364062,0.825625,3.255375
120,Steppe Grain Commons,SteppeGrCommune541,food,0.513289,need gap=0.025 potencies=0.682 trust=1.000 boundary penalty=0.991,3.28,1.570229,0.829996,1.209996,2.727579,3.76,4.0,2.990531,0.099994,1.483353,0.950337,3.270806
120,Urban Repair Web,UrbanRepCommune754,food,0.512594,need gap=0.000 potencies=0.742 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.969567,3.76,4.0,3.330398,0.0,1.416507,0.846603,3.267962
120,Mountain Water Towers,MountainCommune239,health,0.512467,need gap=0.000 potencies=0.732 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.926854,3.64,4.0,3.700866,0.0,1.645794,0.938318,3.322991
120,Urban Repair Web,UrbanRepCommune446,food,0.512081,need gap=0.000 potencies=0.733 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.931803,3.76,4.0,3.352033,0.0,1.410396,0.844159,3.266495
120,Subpolar Storage Rim,SubpolarCommune837,water,0.511207,need gap=0.000 potencies=0.758 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,3.033375,3.88,3.617183,2.734771,0.0,1.450264,0.860105,3.276063
120,Island Commons,IslandCoCommune279,food,0.51098,need gap=0.000 potencies=0.641 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.564282,3.76,4.0,3.245263,0.0,1.656875,0.94275,3.32565
120,Coastal Wind Belt,CoastalWCommune607,food,0.510573,need gap=0.000 potencies=0.667 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.66931,3.76,4.0,3.505639,0.0,1.437354,0.854942,3.272965
120,Subpolar Storage Rim,SubpolarCommune902,water,0.510521,need gap=0.000 potencies=0.726 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.8,1.2,2.904819,3.88,4.0,2.507288,0.0,1.422,0.8488,3.26928
120,Urban Repair Web,UrbanRepCommune482,food,0.509853,need gap=0.000 potencies=0.659 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.635477,3.76,4.0,3.450715,0.0,1.463017,0.865207,3.279124
